system:index,EvltnID,PctSlop,PrtclRL,elevation,.geo
00000000000000000d28_0,FR-TR-1326_2019-08-16,1.19,179.0,2838.1238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.46769873585218,38.24889486700093]}"
00000000000000000da2_0,KR-LS-11337_2017-07-25,1.19,183.0,2530.2134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.31297732018643,40.238285928906336]}"
00000000000000000bb8_0,FMD-TR-008_2016-08-03,1.19,191.0,2195.01,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.62767055623733,36.69113531596211]}"
00000000000000000017_0,KN-SS-10593_2023-08-01,1.2,150.0,2072.6182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.93556404182003,42.31337626891675]}"
00000000000000000192_0,KN-SS-10401_2023-08-16,1.2,150.0,2062.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.9383308528951,42.205623350586606]}"
00000000000000000e24_0,KN-SS-10593_2023-08-01,1.2,150.0,2070.6055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.93546522713878,42.31432848311791]}"
00000000000000000f9f_0,KN-SS-10401_2023-08-16,1.2,150.0,2060.8274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.93783677948885,42.204769951066694]}"
00000000000000000e01_0,AR-RV-8001_2014-06-29,1.2,390.0,1401.5037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.41786577063625,41.230331429770885]}"
000000000000000008f5_0,WD-TR-1379_2019-09-19,1.21,150.0,2058.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.30316363923457,41.5032845288506]}"
00000000000000000aac_0,PR-LS-16031_2017-08-26,1.21,166.0,884.39905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.55366850100759,44.31722122374364]}"
000000000000000000d5_0,SV-TR-52490_2023-07-11,1.23,150.0,2430.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.30373365591284,37.81469417442175]}"
00000000000000000723_0,RS-SS-11561_2018-08-06,1.23,150.0,2419.6455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.92692208337593,42.4477372859625]}"
000000000000000009a4_0,GS-LS-9010_2015-06-27,1.23,150.0,1667.1584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.46275833261124,37.79973722494116]}"
00000000000000000b61_0,XS-LS-6002_2019-07-25,1.23,150.0,1868.6421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.68669069745829,41.472858590177474]}"
00000000000000000ee2_0,SV-TR-52490_2023-07-11,1.23,150.0,2428.993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.30226940199972,37.81497265215983]}"
00000000000000000445_0,RA-SS-13202_2021-08-24,1.24,150.0,2389.969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.06114361343636,41.37681071999941]}"
000000000000000009af_0,SG-LS-1307_2020-09-20,1.24,167.0,1237.4115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01517748199142,37.40289746502852]}"
00000000000000000055_0,KR-TR-82559_2023-08-21,1.25,150.0,2595.0244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.4546685899506,40.42789333592544]}"
0000000000000000078a_0,HD-TR-1213_2017-08-28,1.25,150.0,2455.7522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.47866292201115,41.090068481308464]}"
0000000000000000092f_0,SR-LS-1022_2018-06-20,1.25,150.0,1706.4232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.21184548173284,39.85647498369701]}"
00000000000000000ba4_0,TA-LS-22306_2017-07-19,1.25,150.0,1807.274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.14233334881509,35.575418749932815]}"
00000000000000000d64_0,WR-LS-10973_2016-08-22,1.25,150.0,1948.5442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.9501165840119,39.711567745215696]}"
00000000000000000e62_0,KR-TR-82559_2023-08-21,1.25,150.0,2593.471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.45338399909431,40.42842334194307]}"
000000000000000009fb_0,MT-LS-26674_2018-09-03,1.25,189.0,1730.821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.59999379315532,37.98877869333128]}"
00000000000000000d1b_0,GN-LS-10242_2016-10-20,1.25,382.0,2942.635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.45667640731604,38.0068168642364]}"
000000000000000002bd_0,XE-LS-5012_2022-07-25,1.26,150.0,2340.92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.77184591587839,42.4624337240107]}"
0000000000000000072e_0,RS-LS-12841_2018-08-07,1.26,150.0,2366.1685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.06246887659672,42.466709704763105]}"
00000000000000000831_0,OT-SS-7150_2015-07-25,1.26,150.0,361.24353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.36510787941077,38.80466456697999]}"
00000000000000000a1b_0,MB-SS-1217_2018-07-05,1.26,150.0,1561.8462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.42618775198389,38.50769051720292]}"
00000000000000000cd7_0,SW-TR-1071_2019-06-30,1.26,150.0,1736.6095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.493952082736,38.22888938562358]}"
00000000000000000725_0,RS-SS-10105_2017-06-06,1.26,171.0,2249.6953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.90837187275886,41.01973937771475]}"
00000000000000000051_0,PR-LS-13679_2023-09-16,1.27,150.0,1162.2485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4931130677051,44.1362645929106]}"
000000000000000003d9_0,ENO-LS-1105_2022-05-25,1.27,150.0,1807.7627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.0673877317153,41.095575154000116]}"
00000000000000000747_0,PN-SS-13273_2018-06-27,1.27,150.0,2284.8574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.32640746450573,42.35220145549639]}"
00000000000000000ab0_0,PR-LS-13679_2017-07-14,1.27,150.0,1162.7336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49306815194089,44.13630052552197]}"
00000000000000000e5e_0,PR-LS-13679_2023-09-16,1.27,150.0,1160.984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.494532405854,44.13701019459642]}"
000000000000000004c2_0,RI-RV-1211_2021-09-14,1.27,151.0,1935.6462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.33155040221276,38.27052629904252]}"
00000000000000000961_0,VE-LS-15673_2016-09-27,1.27,156.0,1838.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.23355302245729,40.94370597206687]}"
00000000000000000a33_0,CY-TR-1409_2018-05-01,1.27,210.0,1244.7504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.3594429263738,38.73557513847836]}"
0000000000000000046c_0,KE-TR-1233_2021-06-10,1.28,150.0,2343.6575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.63433197759623,42.121864433495304]}"
000000000000000006dd_0,RA-SS-13202_2017-07-11,1.28,150.0,2391.9937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.06120649550626,41.37674783792953]}"
0000000000000000067a_0,KR-LS-11081_2021-08-19,1.28,361.0,2538.206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.10515207920538,39.91040983335555]}"
00000000000000000423_0,NB-LS-1083_2022-04-16,1.29,150.0,1552.9023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.22837938806421,40.17773049560384]}"
000000000000000004e4_0,PR-LS-13679_2021-09-04,1.29,150.0,1162.4474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4932028992335,44.13629154236912]}"
00000000000000000779_0,KN-SS-10401_2017-07-19,1.29,150.0,2062.985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.93841170127068,42.205695215809335]}"
0000000000000000084e_0,MS-SS-3133_2014-07-04,1.29,150.0,2771.551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.12089513726501,38.1992359980948]}"
00000000000000000b81_0,NO-SS-9202_2019-08-10,1.29,150.0,1935.6411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.19842040792796,41.74156265796331]}"
0000000000000000083f_0,OT-LS-7017_2014-06-20,1.3,150.0,234.0948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.34984550273357,38.94956282230847]}"
00000000000000000099_0,HD-TR-1286_2023-08-19,1.31,150.0,2397.0007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.46514327698516,41.11412536461719]}"
00000000000000000381_0,SV-TR-26551_2022-06-24,1.31,150.0,2609.1074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.26641763901051,38.21014154564401]}"
00000000000000000ea6_0,HD-TR-1286_2023-08-19,1.31,150.0,2395.2273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.46402038288001,41.114790117927434]}"
000000000000000006d5_0,RA-SS-14085_2017-06-21,1.32,150.0,2020.1893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.60928220778226,41.32685540704953]}"
00000000000000000810_0,XE-SS-5106_2015-08-25,1.32,150.0,2133.0413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.52238817034939,41.248962488763524]}"
00000000000000000230_0,LL-LS-1031_2022-08-20,1.33,150.0,1430.576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21210224593769,43.09325766597795]}"
000000000000000006cf_0,RA-TR-001_2016-08-16,1.33,150.0,2147.8154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.50347863361867,41.3431598294563]}"
00000000000000000814_0,XE-SS-5098_2013-08-22,1.33,150.0,2430.8044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.98238847788846,39.63230938769783]}"
00000000000000000d6f_0,NW-TR-1407_2018-09-10,1.33,150.0,2545.27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.1282477651601,39.91950078403084]}"
00000000000000000870_0,MS-LS-3001_2013-06-22,1.33,280.0,2156.559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.75879763826026,36.19169896745017]}"
000000000000000000c3_0,VE-SS-10556_2023-06-24,1.34,150.0,2075.6965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.49008949242516,39.843790771885246]}"
00000000000000000724_0,RS-SS-11497_2018-06-12,1.34,150.0,1892.0138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.48263788443795,41.15463040077813]}"
00000000000000000951_0,KA-LS-1081_2020-09-01,1.34,150.0,1938.936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.72069160014048,37.79413173756826]}"
00000000000000000cca_0,SW-TR-1218_2019-05-28,1.34,150.0,1885.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.92500867182076,39.544283473006956]}"
00000000000000000cfc_0,SV-LS-19042_2017-06-08,1.34,150.0,2661.1082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.06492552078251,38.40062031848871]}"
00000000000000000ed0_0,VE-SS-10556_2023-06-24,1.34,150.0,2074.4993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.48928999182229,39.84433874420856]}"
000000000000000001ec_0,GN-LS-10242_2022-09-14,1.34,201.0,2941.674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.45581402464329,38.00694262837617]}"
00000000000000000022_0,RN-SS-11241_2023-08-30,1.35,150.0,1991.8131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.77831836020589,41.027976928870125]}"
000000000000000001f3_0,LA-LS-10281_2022-08-07,1.35,150.0,2358.3184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.78624590988282,42.46374526432551]}"
000000000000000009b3_0,SG-LS-1291_2019-10-02,1.35,150.0,1279.9373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.0254901414531,37.419570196701784]}"
00000000000000000ba2_0,TA-RV-10018_2016-06-09,1.35,150.0,1761.8389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.16659684463916,35.55749736001464]}"
00000000000000000ba7_0,TA-LS-18710_2017-06-08,1.35,150.0,1565.0118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.44289151116493,35.89318879853726]}"
00000000000000000e2f_0,RN-SS-11241_2023-08-30,1.35,150.0,1989.8162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.77736614600472,41.02861473272185]}"
0000000000000000057b_0,TA-LS-12258_2021-09-08,1.35,212.0,2152.2976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.75982171768415,36.191716933755856]}"
0000000000000000007b_0,CR-TR-20349_2023-06-20,1.36,150.0,2286.0256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66914136403413,39.92904089234819]}"
000000000000000009db_0,CC-TR-35738_2020-06-09,1.36,150.0,2168.1072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.54583012121563,37.97503446948425]}"
00000000000000000bb7_0,FMD-TR-009_2016-08-05,1.36,150.0,1969.7451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.44776952856856,36.19752005049127]}"
00000000000000000e88_0,CR-TR-20349_2023-06-20,1.36,150.0,2284.0032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67003967931825,39.92874444830443]}"
000000000000000004d8_0,CC-TR-35738_2021-08-19,1.37,150.0,2168.0586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.54583012121563,37.97506141894277]}"
000000000000000006ea_0,RA-SS-11602_2016-09-21,1.37,150.0,2486.8528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6166438188302,42.11836100388724]}"
0000000000000000085c_0,MS-SS-3101_2015-08-26,1.37,150.0,2809.5168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.36079921704196,38.34929956630696]}"
00000000000000000d42_0,FR-TR-1032_2019-08-29,1.37,212.0,2765.0808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.42743624481795,38.306872135438]}"
000000000000000000bc_0,GS-LS-9026_2023-09-26,1.38,150.0,1696.0986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.46812127485744,37.81367009499786]}"
000000000000000001a6_0,AR-LS-1236_2022-10-14,1.38,150.0,1905.6732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.65064604479927,42.69118971111173]}"
0000000000000000042c_0,OT-SS-7147_2022-03-30,1.38,150.0,617.3711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.0596672907863,39.08289975993033]}"
000000000000000004de_0,MB-TR-58998_2021-04-07,1.38,150.0,1828.6311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.37443580846576,38.303467520511184]}"
0000000000000000091b_0,WD-TR-001_2016-09-02,1.38,150.0,1775.9539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.98604511732741,39.9157637924489]}"
00000000000000000ec9_0,GS-LS-9026_2023-09-26,1.38,150.0,1691.87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.46848060097109,37.812906527006355]}"
00000000000000000057_0,MT-LS-17381_2023-05-11,1.39,150.0,1833.892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.63708523123663,37.939712712512666]}"
000000000000000006fe_0,RA-SS-10649_2016-08-25,1.39,150.0,2108.2207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.55753026426413,41.39391464300905]}"
00000000000000000b6d_0,WE-SS-14712_2020-07-25,1.39,150.0,1860.9318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.51295652150957,41.43830938435024]}"
00000000000000000b77_0,TU-SS-51832_2020-08-05,1.39,150.0,1801.7236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.54985033022835,41.702126616990455]}"
00000000000000000d88_0,MS-LS-3019_2018-07-09,1.39,150.0,2095.912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.5482371099445,39.95412185508081]}"
00000000000000000e64_0,MT-LS-17381_2023-05-11,1.39,150.0,1832.4624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.63613301703546,37.940736791936565]}"
00000000000000000306_0,LA-SS-37253_2022-07-09,1.4,150.0,2267.0437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.53669392395442,42.457969097048625]}"
00000000000000000451_0,RA-SS-11602_2021-07-08,1.4,150.0,2487.255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61656297045462,42.1183520207344]}"
000000000000000006bc_0,RA-TR-13036_2020-09-18,1.4,150.0,2240.0557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.65829428968382,42.231396016088]}"
00000000000000000767_0,KN-SS-15265_2020-07-11,1.4,150.0,2064.189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.97163140047742,42.330102899507054]}"
00000000000000000def_0,EL-LS-8129_2013-08-18,1.4,240.0,1365.6681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.74920038003089,40.403899334686606]}"
00000000000000000ba0_0,TA-RV-19734_2017-08-26,1.4,426.0,1446.8351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.3979847301118,35.749754797121895]}"
000000000000000004d1_0,GS-TR-20241_2021-06-20,1.41,150.0,1617.5221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.41491406057904,37.7920027303449]}"
00000000000000000789_0,HD-TR-1286_2017-08-28,1.41,150.0,2396.728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.46505344545675,41.114170280381394]}"
00000000000000000c93_0,CO-LS-9417_2014-07-19,1.41,150.0,1776.6257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.61946926851503,37.96876422880109]}"
00000000000000000307_0,LA-TR-55880_2022-07-08,1.42,150.0,2275.2034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.54076329219147,42.45935250258617]}"
00000000000000000930_0,SR-LS-1014_2017-06-11,1.42,150.0,1754.6096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.23664796672738,39.87660622921413]}"
0000000000000000097d_0,PR-LS-13308_2017-08-01,1.42,150.0,1300.2432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.06342566507975,39.305259742208435]}"
0000000000000000043f_0,RA-TR-13051_2021-07-10,1.43,150.0,2324.2463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.39506096197827,41.46739683325003]}"
00000000000000000741_0,PS-SS-16089_2018-06-26,1.43,150.0,2489.962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.41066045500331,42.69318397104248]}"
00000000000000000778_0,KN-SS-10593_2017-09-29,1.43,150.0,2072.894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.93547421029162,42.31323253847128]}"
000000000000000009ba_0,RI-SS-1183_2019-08-14,1.43,150.0,1953.3398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.37411258037433,38.321137382149814]}"
000000000000000002cc_0,SV-TR-3651_2022-07-25,1.44,150.0,2530.2095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.25146068952992,37.390869023374165]}"
00000000000000000392_0,MS-LS-3054_2022-06-15,1.44,150.0,2669.0188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.46413683304522,38.201921960794316]}"
00000000000000000672_0,WR-LS-10285_2021-08-30,1.44,150.0,1994.6052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.36168414030224,39.80015061538272]}"
00000000000000000744_0,PN-SS-15969_2020-08-07,1.44,150.0,2253.7725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.46401139972717,42.13029961401319]}"
00000000000000000a71_0,EL-LS-8134_2013-08-19,1.44,150.0,1329.4294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44880374902132,40.47079687389499]}"
0000000000000000086f_0,MS-LS-3001_2019-08-08,1.44,200.0,2157.733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.75948934102902,36.191932529424044]}"
00000000000000000226_0,RA-TR-30608_2022-08-18,1.45,150.0,2187.364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.10490512520768,41.482641243621536]}"
00000000000000000542_0,TU-SS-68184_2021-05-16,1.45,150.0,1685.4531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.29971443936527,40.94982349915173]}"
00000000000000000546_0,TU-LS-66156_2021-05-15,1.45,150.0,1800.0991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.01326423584709,40.97573989509857]}"
00000000000000000765_0,KN-SS-16140_2019-08-29,1.45,150.0,2695.2363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.55664567182556,41.034884973405]}"
00000000000000000b5a_0,XS-SS-6103_2019-10-06,1.45,150.0,1990.1389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.5703139524006,41.47793407153275]}"
00000000000000000558_0,ENO-LS-1082_2021-05-12,1.46,150.0,1619.8556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.6979016722041,40.93868438962864]}"
000000000000000005ca_0,MP-SS-2105_2021-07-24,1.46,150.0,465.11697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.61063541286632,40.71187774669414]}"
00000000000000000a52_0,RN-SS-11241_2017-06-22,1.46,150.0,1995.952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.77815666345475,41.02787811418887]}"
00000000000000000ba9_0,TA-LS-18402_2017-07-08,1.46,267.0,2139.8433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.768032319381,36.18895012268077]}"
000000000000000006ee_0,RA-SS-11353_2020-09-05,1.47,150.0,2122.2573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.49549261074284,41.30873638776884]}"
000000000000000001c8_0,TA-LS-18402_2022-09-15,1.47,247.0,2138.458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.7684455444117,36.18858181341428]}"
000000000000000005c2_0,MS-LS-3019_2021-08-17,1.48,150.0,2095.912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.5482371099445,39.95410388877512]}"
00000000000000000737_0,RN-SS-11241_2017-06-02,1.48,150.0,1991.9009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.77832734335874,41.02798591202296]}"
00000000000000000813_0,XE-SS-5098_2019-07-28,1.48,150.0,2430.9421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.982244747443,39.632300404544985]}"
00000000000000000da3_0,KR-LS-11081_2016-07-24,1.48,541.0,2545.533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.10069643539615,39.90793946632422]}"
00000000000000000a15_0,MB-SS-15885_2018-07-03,1.49,150.0,1233.5303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.52496650062567,38.59975885067233]}"
00000000000000000d2f_0,FR-TR-1256_2018-07-03,1.49,150.0,2495.9202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.04849990851781,38.37929431364371]}"
00000000000000000869_0,MS-LS-3019_2013-08-17,1.49,240.0,2097.1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.54763523870413,39.95349303438192]}"
000000000000000001c7_0,TA-LS-17218_2022-09-06,1.5,150.0,2062.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66020312695714,36.47347352261995]}"
000000000000000006ef_0,RA-SS-11353_2016-09-13,1.5,150.0,2123.5862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.49532193083886,41.30873638776884]}"
00000000000000000d53_0,XE-SS-5098_2018-06-25,1.5,150.0,2430.9856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.98225373059584,39.63230938769783]}"
00000000000000000056_0,RS-SS-11497_2023-06-22,1.51,150.0,1892.1373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.48252110345102,41.15463040077813]}"
00000000000000000662_0,SV-LS-12610_2021-07-25,1.51,150.0,2687.0566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.47045198949257,38.20952170809797]}"
0000000000000000075e_0,KN-SS-17761_2018-09-19,1.51,150.0,2441.0164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.66218873455678,42.1427322975454]}"
000000000000000009d3_0,KA-LS-1065_2019-09-26,1.51,150.0,1955.8773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.72498554719857,37.79978214070537]}"
00000000000000000e63_0,RS-SS-11497_2023-06-22,1.51,150.0,1890.0464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.48415603726812,41.15453158609688]}"
000000000000000001a3_0,UK-TR-34202_2023-07-31,1.51,233.0,304.56946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38319994923293,38.80197860428047]}"
00000000000000000188_0,SR-LS-1010_2023-07-08,1.52,150.0,1736.1112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.22874279222712,39.869850898277555]}"
000000000000000001da_0,KR-TR-19551_2022-09-15,1.52,150.0,2521.416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.08661085174116,40.987741387294406]}"
00000000000000000d2c_0,FR-TR-1298_2017-08-10,1.52,150.0,2808.602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.32655086412947,39.13033979008468]}"
00000000000000000f95_0,SR-LS-1010_2023-07-08,1.52,150.0,1735.0503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.22725158885548,39.8697071678321]}"
00000000000000000217_0,BF-RV-1104_2022-09-02,1.52,296.0,620.1544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1736585952375,45.83145739926687]}"
00000000000000000158_0,MT-LS-13106_2023-05-28,1.53,150.0,1776.8519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.61946926851503,37.96877321195394]}"
00000000000000000f65_0,MT-LS-13106_2023-05-28,1.53,150.0,1775.2133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.6199184261571,37.969671527238056]}"
0000000000000000021e_0,OT-LS-7013_2022-09-01,1.53,236.0,441.1438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97210392576132,40.53116366098782]}"
00000000000000000780_0,KN-LS-15457_2018-09-06,1.54,150.0,2053.0583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.90248807305875,42.242885468571885]}"
000000000000000007d4_0,XS-LS-6002_2013-07-16,1.54,150.0,1870.8071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.68849631117936,41.473101135304184]}"
00000000000000000aef_0,BT-TR-1107_2019-07-12,1.54,150.0,1429.9607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.54993150942565,43.75911590402586]}"
00000000000000000113_0,MP-TR-9447_2023-09-09,1.54,158.0,361.2174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-124.07560797820842,40.146720651996034]}"
00000000000000000f20_0,MP-TR-9447_2023-09-09,1.54,158.0,355.1457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-124.0745120335618,40.14548097690395]}"
00000000000000000594_0,XS-LS-6020_2021-06-17,1.55,150.0,1210.0461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.72207517108889,37.330663933032476]}"
000000000000000009b1_0,SG-LS-1299_2019-10-01,1.55,150.0,1440.3057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.65002130214967,37.37143846377866]}"
00000000000000000baa_0,TA-LS-18210_2017-07-18,1.55,150.0,1840.2125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.13597327660352,35.589908575465664]}"
