system:index,EvltnID,PctSlop,PrtclRL,elevation,.geo
0000000000000000031c_0,FI-LS-14257_2021-05-26,1.75,150.0,1628.3229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01685501711333,38.898490734638976]}"
00000000000000000052_0,GN-SS-11138_2022-09-16,1.76,150.0,2729.266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.01089411626519,38.13330577563158]}"
000000000000000001f3_0,XE-LS-5021_2022-06-21,1.76,150.0,1960.7504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.72507306426762,37.799312152998596]}"
000000000000000002fa_0,CAS-SS-1030_2021-06-23,1.77,150.0,1963.5677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.22163888191963,43.264662341554136]}"
00000000000000000a60_0,SA-SS-15370_2019-07-01,1.78,150.0,1573.2565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.71331428260936,45.002363427153306]}"
00000000000000000419_0,XE-LS-5005_2021-09-09,1.79,150.0,1679.6394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.46519045257185,37.80649867527149]}"
000000000000000004e6_0,KR-SS-10233_2021-07-22,1.79,150.0,2365.7979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.90075608815029,40.99659591221652]}"
0000000000000000079f_0,SL-SS-17489_2017-10-04,1.79,150.0,2015.9904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.27420862316802,41.714619318810286]}"
00000000000000000807_0,GS-SS-9024_2014-09-18,1.79,150.0,1713.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.3176870829194,37.866416304721774]}"
00000000000000000b65_0,SV-LS-28994_2018-07-16,1.79,150.0,2688.4268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.47082696745254,38.20993206936638]}"
0000000000000000003f_0,BF-LS-1122_2022-09-17,1.8,150.0,1298.2776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.75879190739505,45.07530662822383]}"
00000000000000000957_0,BT-TR-1246_2019-08-12,1.8,150.0,1452.0635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.47932602250548,43.077183941758776]}"
000000000000000009eb_0,NO-TR-1353_2019-08-26,1.8,150.0,1887.1329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.41679413016705,41.349364324288715]}"
00000000000000000a04_0,RP-LS-1105_2018-07-18,1.8,150.0,2084.173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.04000410575252,35.29606678229498]}"
000000000000000002fd_0,CAS-SS-1021_2021-06-22,1.81,150.0,1767.2073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.20725668881003,41.79007780267606]}"
000000000000000004fd_0,CC-TR-48445_2021-08-07,1.81,150.0,32.7477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20625647326054,37.02694067171925]}"
000000000000000005a1_0,RN-SS-13353_2018-09-11,1.81,150.0,2482.538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.83914538250524,42.485284001053905]}"
00000000000000000110_0,WR-TR-6154_2022-07-25,1.82,150.0,2425.318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.5193451413587,39.66089091626627]}"
00000000000000000961_0,BT-TR-1002_2019-09-22,1.82,150.0,1402.6345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1416538814868,43.775085085990014]}"
00000000000000000046_0,LS-LS-10077_2022-09-16,1.83,150.0,1964.0647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.52985085590105,40.98698393867649]}"
00000000000000000095_0,RA-TR-28359_2022-08-16,1.83,150.0,2192.5852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.43175482687519,41.145446754794456]}"
0000000000000000028f_0,NB-SS-1043_2022-04-16,1.83,150.0,2033.6866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.9598257194173,39.78512792005925]}"
0000000000000000031d_0,C3021_2021-09-10,1.83,150.0,1994.4236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.75031572375138,37.76724229735579]}"
00000000000000000447_0,MN-LS-1062_2021-06-11,1.83,150.0,1670.1741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01748383781222,43.49912263070892]}"
0000000000000000098f_0,NW-TR-1335_2019-08-08,1.83,150.0,1854.1855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.8712518324031,41.31621649030485]}"
00000000000000000bef_0,NW-TR-1009_2019-08-07,1.83,150.0,1777.4778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.36061283065477,40.11867238505092]}"
000000000000000007eb_0,PR-LS-11836_2016-06-06,1.84,150.0,1914.764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.62400802052233,39.67759958055078]}"
00000000000000000b39_0,SW-TR-1198_2019-07-01,1.84,150.0,1532.1149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.70844050866584,38.357615102074504]}"
00000000000000000383_0,BA-TR-14016_2021-09-30,1.85,150.0,1735.5203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.60787493966299,42.84020836980859]}"
00000000000000000438_0,MP-SS-2103_2021-07-13,1.85,150.0,216.55725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.66098824436371,43.45079326842336]}"
00000000000000000555_0,RA-SS-11673_2016-08-22,1.85,150.0,2231.0898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.42950903866489,41.45491637017234]}"
00000000000000000900_0,PR-SS-12255_2017-07-29,1.85,150.0,1398.7957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2352629083739,44.315152234802106]}"
0000000000000000001f_0,PR-LS-12943_2022-09-30,1.86,150.0,614.8085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.895794136787,44.853422753046296]}"
00000000000000000148_0,VM-TR-53722_2022-07-24,1.86,150.0,1632.3252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1270067680738,42.02965848894989]}"
000000000000000002bc_0,RA-SS-11673_2021-07-10,1.86,150.0,2228.8706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.43004802783535,41.45482653864393]}"
000000000000000006e3_0,MP-SS-2110_2014-09-10,1.86,150.0,192.20476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.61113174609507,43.84820795011724]}"
000000000000000007f8_0,GR-TR-1421_2017-06-13,1.86,150.0,1886.2736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.9582711377432,39.61920908708338]}"
00000000000000000b52_0,GJ-LS-10493_2016-09-14,1.86,150.0,1869.4729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.43526283076511,38.705802106196685]}"
00000000000000000b60_0,SV-SS-11586_2016-06-11,1.86,150.0,2673.9863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.49436282789647,38.07725090190295]}"
0000000000000000013c_0,TA-LS-19426_2022-06-15,1.87,150.0,2048.818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.87964567897347,35.98004403961639]}"
00000000000000000757_0,WD-TR-1481_2020-07-28,1.87,150.0,1764.3049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01703468017016,41.731687309208496]}"
00000000000000000758_0,WD-TR-1481_2019-08-20,1.87,150.0,1762.0084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.01694484864174,41.73150764615167]}"
00000000000000000837_0,RI-LS-1151_2019-07-10,1.87,150.0,1841.2343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.32810754021521,38.30362635349933]}"
000000000000000008e3_0,ORWLF1011_2015-07-17,1.87,150.0,219.41136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.63529642723788,43.400307949455936]}"
0000000000000000019f_0,MN-LS-1017_2022-07-07,1.88,150.0,1227.7568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.82318739042087,43.84955542304343]}"
0000000000000000049b_0,BY-LS-1025_2021-06-22,1.88,150.0,1553.0154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.94687625648044,42.00926673200044]}"
000000000000000006e9_0,MP-SS-2099_2014-09-17,1.88,150.0,228.14217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.16430972377401,43.591738936501486]}"
00000000000000000b45_0,SW-TR-1047_2019-06-26,1.88,150.0,1526.9475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.81246541856689,38.45912472917926]}"
00000000000000000b6c_0,RG-SS-10377_2018-06-20,1.88,150.0,2362.1462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35502955304767,38.621270637961636]}"
00000000000000000192_0,RA-TR-36706_2022-07-09,1.89,150.0,2054.7869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.96606818358762,42.1206578272309]}"
00000000000000000204_0,UK-TR-36542_2022-06-13,1.89,150.0,493.90424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.6446343319109,39.164661553321785]}"
00000000000000000425_0,OT-LS-7009_2021-06-23,1.89,150.0,1018.39655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.69475117620104,36.37754855283532]}"
0000000000000000074a_0,SB-SS-13071_2016-06-10,1.89,150.0,896.1005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.56304900698541,48.96959321641961]}"
00000000000000000891_0,MB-SS-10002_2017-06-12,1.89,150.0,1334.5347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.32746957095262,38.710742840259314]}"
00000000000000000a13_0,TA-LS-19426_2017-07-26,1.89,150.0,2048.7466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.87973551050189,35.98004403961639]}"
00000000000000000a39_0,US-SS-11678_2017-06-25,1.89,150.0,2017.7714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.68115002115601,44.43229254785121]}"
00000000000000000c1f_0,TP-SS-8231_2013-08-09,1.89,150.0,1488.5718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04257427993028,40.658829365389174]}"
000000000000000003dd_0,TA-SS-38882_2021-06-29,1.9,150.0,2071.402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.79906679798798,36.171744521245564]}"
00000000000000000589_0,XE-SS-5113_2018-07-11,1.9,150.0,2165.1584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.07872606877991,41.04995584009298]}"
00000000000000000941_0,LL-LS-1048_2019-10-08,1.9,150.0,1708.417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04311326910073,42.01860921095526]}"
00000000000000000956_0,BT-TR-1303_2019-10-21,1.9,150.0,1464.6318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.82796218427225,43.723611620210036]}"
00000000000000000a5d_0,SA-SS-51722_2019-06-29,1.9,150.0,2121.8728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.24960393294687,44.79116950385683]}"
00000000000000000a91_0,PO-SS-1000_2019-06-29,1.9,150.0,2061.7202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.28040699862845,42.88763941680999]}"
00000000000000000665_0,XN-LS-4015_2019-10-20,1.91,150.0,1463.1672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.93557578102792,41.775884421187016]}"
00000000000000000791_0,W2121_2016-09-12,1.91,150.0,2013.1726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.27241199259979,41.68201047399687]}"
00000000000000000bb1_0,FR-TR-016_2016-08-21,1.91,150.0,2329.346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.26986926411314,38.71092250331612]}"
000000000000000000a0_0,PR-LS-11167_2022-08-17,1.92,150.0,1196.9149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48148655346921,44.19774242716779]}"
00000000000000000318_0,SL-SS-10001_2021-06-22,1.92,150.0,1946.6967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.14673768435148,41.79717449342058]}"
00000000000000000899_0,MB-LS-14866_2017-09-21,1.92,150.0,1424.1636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.49536469755455,38.380971299461436]}"
00000000000000000000_0,CAS-TR-38184_2023-07-20,1.93,150.0,2060.8381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28344297346706,42.80328761163137]}"
0000000000000000040c_0,XN-LS-4018_2021-08-03,1.93,150.0,1795.7642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.10570297299462,42.0504994035414]}"
0000000000000000041c_0,OT-SS-7138_2021-08-03,1.93,150.0,1316.1482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.57020808356725,47.65661559714545]}"
000000000000000008a2_0,CY-TR-1313_2018-08-21,1.93,150.0,1329.6976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.3544190294762,38.68271540339497]}"
00000000000000000920_0,PR-LS-11167_2016-06-22,1.93,150.0,1205.4661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48112722735557,44.197832258696195]}"
00000000000000000944_0,LL-LS-1025_2019-09-05,1.93,150.0,1619.9895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02550628953198,42.22468273713161]}"
00000000000000000a20_0,FMD-TR-1340_2017-08-09,1.93,150.0,1757.6227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.66244219183709,36.82886215157269]}"
00000000000000000a58_0,SA-TR-1250_2019-06-28,1.93,150.0,1905.1102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.26379731443595,44.66621384783583]}"
00000000000000000b56_0,CO-LS-9442_2019-08-23,1.93,150.0,1570.9988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.9395770312698,38.29554151594232]}"
00000000000000000b8c_0,FR-TR-1425_2019-07-27,1.93,150.0,3028.014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.37552029008931,38.27137683479968]}"
00000000000000000070_0,LK-LS-1035_2022-08-31,1.94,150.0,1360.386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12019329476004,42.001541220557044]}"
000000000000000005bc_0,KS-SS-19985_2020-07-13,1.94,150.0,1946.3041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.8793092242691,42.03486871759777]}"
000000000000000006ec_0,MP-SS-2095_2015-06-20,1.94,150.0,377.39493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.0603746454014,42.89320897157152]}"
0000000000000000073e_0,SW-LS-20751_2016-06-13,1.94,150.0,417.49457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.6411217537391,46.62184622136559]}"
000000000000000008ad_0,XN-LS-4018_2015-07-12,1.94,150.0,1795.9778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.10588263605143,42.0505892350698]}"
000000000000000008e2_0,ORWLF1014_2015-07-18,1.94,150.0,178.35338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.6187674260101,43.49157678232232]}"
00000000000000000ae4_0,CF-SS-54918_2019-06-15,1.94,150.0,2255.9778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.65061187577783,44.19917973162236]}"
000000000000000002c2_0,RA-LS-16210_2021-08-05,1.95,150.0,1883.842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.38790789244645,41.996780149551235]}"
00000000000000000021_0,WR-LS-11997_2022-10-04,1.97,150.0,1914.3014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.99841668237963,39.6910743098125]}"
0000000000000000089b_0,MB-LS-12493_2017-09-18,1.97,150.0,1738.8972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.44640651457004,39.21173327420934]}"
00000000000000000938_0,LL-SS-1067_2019-09-23,1.97,150.0,1887.5674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17624359420724,42.473426239303556]}"
00000000000000000973_0,AR-LS-1246_2019-10-19,1.97,150.0,1646.2698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.70938456676849,42.64590277385403]}"
00000000000000000bc3_0,WR-SS-12877_2017-08-24,1.97,150.0,2233.5056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.04198497365944,39.52380800391047]}"
0000000000000000003a_0,BT-LS-1028_2022-09-20,1.98,150.0,1302.4482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21657337618237,43.7970039789225]}"
000000000000000004bb_0,UC-LS-10253_2021-08-08,1.98,150.0,1507.2806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.8861272718647,38.43334308052521]}"
00000000000000000656_0,XN-SS-4097_2019-07-11,1.99,150.0,1725.5831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.84043961815782,42.63512299044463]}"
000000000000000006a8_0,OT-SS-7108_2014-06-15,1.99,150.0,327.8319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47160965962576,37.983736280826854]}"
000000000000000004c9_0,SV-TR-55449_2021-09-01,2.0,150.0,2682.976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.48915259924857,38.185587725166926]}"
000000000000000005f3_0,KE-TR-63143_2020-09-01,2.0,150.0,2073.824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.84202913997812,42.239415107791125]}"
0000000000000000080a_0,GS-SS-9006_2015-06-23,2.0,150.0,1853.0024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.45935140322509,37.86291287511374]}"
0000000000000000037a_0,BT-SS-1371_2021-07-26,2.01,150.0,1436.5065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.60742578202091,43.013493388114846]}"
000000000000000003b0_0,TU-SS-26332_2021-08-21,2.01,150.0,1584.4373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.26551783632134,40.60295415471721]}"
00000000000000000c61_0,CN-TR-1487_2019-08-27,2.01,150.0,1978.5526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.8708163976066,41.29286029291784]}"
0000000000000000047e_0,JA-TR-10631_2021-08-22,2.02,150.0,1966.5704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.90672613756216,42.11005770687832]}"
000000000000000005b3_0,PN-SS-13529_2018-06-28,2.02,150.0,2482.3647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.40068684089022,42.440727562961705]}"
000000000000000005cc_0,KN-SS-17697_2020-08-05,2.02,150.0,2217.4792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.86772095710396,42.443871666456104]}"
00000000000000000877_0,MB-TR-73564_2020-07-29,2.02,150.0,1750.6488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.3731938189143,39.31153610227437]}"
000000000000000008f2_0,1528_2015-08-04,2.02,150.0,145.3973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.70419720952985,44.137555303131826]}"
00000000000000000a99_0,PO-LS-1006_2019-07-01,2.02,150.0,1593.0817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.94551963499056,42.323497418384456]}"
00000000000000000b0e_0,UC-LS-10866_2017-06-27,2.02,150.0,2143.0698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.21562474379787,38.075005113692676]}"
00000000000000000be0_0,NW-TR-1296_2018-09-17,2.02,150.0,2492.8386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.23034796589374,40.88394717558844]}"
000000000000000002d5_0,KS-SS-19473_2021-08-03,2.03,150.0,2129.5422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.97201536159022,41.659103434251904]}"
000000000000000003b4_0,TU-LS-57196_2021-09-16,2.03,150.0,1865.2819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.71808450217891,41.34657954690796]}"
00000000000000000742_0,SW-LS-11007_2016-09-13,2.03,150.0,409.04507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.53745616995172,45.867261382704065]}"
0000000000000000081f_0,SG-LS-1296_2019-10-09,2.03,150.0,1401.0026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.0315873877729,37.4504963281779]}"
00000000000000000b0f_0,UC-LS-10253_2016-09-28,2.03,150.0,1506.507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.88630693492152,38.43334308052521]}"
00000000000000000430_0,MS-LS-3018_2021-07-22,2.04,150.0,2073.0132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.85889459591031,38.47520457276487]}"
000000000000000004eb_0,UK-TR-10282_2021-08-09,2.04,150.0,549.3043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.03953373080981,39.100791336621306]}"
00000000000000000565_0,RA-SS-10841_2020-07-23,2.04,150.0,2365.7334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.94900019318936,41.29618405946907]}"
000000000000000009d2_0,WE-SS-75881_2019-09-18,2.04,150.0,1919.567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.06833305717525,41.86553628654182]}"
000000000000000000c3_0,CN-LS-43818_2022-08-18,2.05,150.0,1896.0303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.1908586876473,44.17052347405898]}"
000000000000000006a1_0,OT-SS-7128_2015-08-09,2.05,150.0,695.97546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.06028481387298,39.14885120432138]}"
00000000000000000934_0,MO-LS-1001_2019-08-25,2.05,150.0,1689.2195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.98992385571715,42.2038418225401]}"
00000000000000000bba_0,FR-TR-006_2016-08-04,2.05,150.0,2023.382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.58832203233352,38.37180848356349]}"
00000000000000000112_0,WR-TR-17796_2022-07-23,2.06,150.0,2447.4795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.55833202468948,39.65972310639692]}"
0000000000000000056c_0,RA-SS-10642_2020-08-18,2.06,150.0,2175.1958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.37461282624149,41.571427862522185]}"
00000000000000000662_0,XN-LS-4018_2015-06-29,2.06,150.0,1796.2917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.10579280452303,42.05067906659822]}"
0000000000000000080e_0,GS-LS-9027_2015-06-25,2.06,150.0,1804.9281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.36682492896075,37.890491154336]}"
00000000000000000b93_0,FR-TR-1351_2019-07-25,2.06,150.0,2388.2522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.1206682439846,38.5032320096292]}"
000000000000000008e5_0,ORWLF1007_2015-07-20,2.07,150.0,141.62256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.60951477858363,43.46902906869096]}"
000000000000000008ea_0,5047_2015-07-31,2.07,150.0,217.4502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.45338758220367,43.9896926073659]}"
00000000000000000101_0,ENO-LS-1107_2022-08-05,2.08,150.0,1679.277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.86864671807918,41.35825764560147]}"
000000000000000004d0_0,RG-TR-5224_2021-07-10,2.08,150.0,2353.4468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.49058532942131,38.532876414004924]}"
00000000000000000842_0,CO-SS-9440_2020-09-06,2.08,150.0,1964.3827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.23432342455314,38.15423652175139]}"
000000000000000009d6_0,WE-SS-36920_2019-08-08,2.08,150.0,1938.5746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.16292565659302,41.77947768232348]}"
00000000000000000a4f_0,IF-SS-10314_2016-06-24,2.08,150.0,1787.7673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.29263780933803,44.61680650720927]}"
00000000000000000031_0,CO-TR-1997_2022-09-14,2.09,150.0,1795.1711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.37454129184047,44.5189799727687]}"
00000000000000000349_0,C3012_2021-08-21,2.09,150.0,2127.6353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.54433660338462,38.18621654586581]}"
00000000000000000692_0,XE-LS-5014_2019-06-27,2.09,150.0,1657.5822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.49401722462838,38.13582105842709]}"
00000000000000000200_0,MS-LS-3009_2022-06-14,2.1,150.0,2456.4258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.13089988965986,38.60824506634201]}"
00000000000000000556_0,RA-SS-11666_2016-09-22,2.1,150.0,1765.2502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.31325789233613,41.857451448984776]}"
000000000000000007ad_0,SL-SS-10001_2018-08-21,2.1,150.0,1946.5563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.14664785282308,41.79717449342058]}"
0000000000000000085c_0,MT-TR-61360_2020-06-21,2.1,150.0,1643.144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.7971088014903,37.494873103213024]}"
000000000000000009cc_0,XS-LS-6022_2019-09-20,2.1,150.0,1836.1421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.06797830534346,41.05741185695113]}"
0000000000000000024c_0,MB-SS-1208_2022-05-20,2.11,150.0,1527.1046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.4332911114219,38.515808423606785]}"
00000000000000000af1_0,CO-SS-9440_2015-07-07,2.11,150.0,1963.9539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.2341437614963,38.15423652175139]}"
000000000000000000f2_0,CF-LS-56154_2022-08-06,2.12,150.0,2325.6448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.7234652453199,44.19756276411096]}"
000000000000000004c3_0,GN-TR-24503_2021-07-25,2.12,150.0,2559.8616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.57700783403547,38.493530204560784]}"
0000000000000000088e_0,MB-SS-1201_2017-06-27,2.12,150.0,1588.825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.43050633404113,38.58911095079039]}"
00000000000000000953_0,BT-TR-1382_2019-10-08,2.12,150.0,1409.3378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3024523173442,43.72927100649998]}"
000000000000000009a2_0,BR-SS-23156_2019-07-25,2.12,150.0,1384.7726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2242090560974,41.35798815101624]}"
000000000000000002b0_0,RA-SS-13394_2021-08-20,2.13,150.0,2122.4536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.50316174339899,42.162788814055965]}"
000000000000000007ae_0,SL-SS-10001_2016-08-16,2.13,150.0,1946.7471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.14691734740829,41.79717449342058]}"
000000000000000005fb_0,CO-SS-60198_2020-07-21,2.14,150.0,1852.5148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.94981782550877,44.27490771007359]}"
000000000000000000b0_0,SA-LS-13578_2022-08-22,2.15,150.0,1670.0565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.67657318748886,44.83563611042073]}"
00000000000000000284_0,NY-SS-1024_2022-04-14,2.15,150.0,1818.9769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.52934388670353,39.15334278074195]}"
0000000000000000049a_0,BY-LS-1032_2021-07-08,2.15,150.0,1402.0538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.19894352520436,42.35574693708424]}"
000000000000000005d1_0,KN-SS-16145_2020-07-27,2.15,150.0,2152.342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.81714580660801,41.435422928507016]}"
0000000000000000063a_0,XS-LS-6040_2015-09-12,2.15,150.0,2035.1067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.27565965046817,38.26652593226547]}"
