system:index,EvltnID,PctSlop,PrtclRL,elevation,.geo
00000000000000000243_0,SA-LS-13578_2022-08-22,2.15,150.0,1675.4053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.67810032347187,44.83590560500597]}"
00000000000000000417_0,NY-SS-1024_2022-04-14,2.15,150.0,1823.2776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.53087102268654,39.15379193838401]}"
0000000000000000062d_0,BY-LS-1032_2021-07-08,2.15,150.0,1410.0725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.19966217743166,42.35484862180012]}"
00000000000000000764_0,KN-SS-16145_2020-07-27,2.15,150.0,2155.2227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.81831361647737,41.4353330969786]}"
000000000000000007cd_0,XS-LS-6040_2015-09-12,2.15,150.0,2035.6456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.27682746033753,38.26625643768025]}"
00000000000000000a39_0,CY-TR-1012_2017-07-20,2.15,150.0,1259.8845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.4483828081951,38.67022882094581]}"
00000000000000000aca_0,MF-LS-1116_2019-07-25,2.15,150.0,1580.1691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.96602866915958,42.04349254432529]}"
00000000000000000b3a_0,BR-LS-22388_2019-08-20,2.15,150.0,1712.1007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.92857349609365,41.422487188415744]}"
00000000000000000cf1_0,SV-SS-14658_2017-09-20,2.15,150.0,2700.946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.5426921901821,38.083269614306516]}"
0000000000000000022f_0,LL-LS-1018_2022-08-22,2.15,155.0,1641.2196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05074894901576,42.191714566204524]}"
00000000000000000108_0,RS-SS-10793_2023-08-05,2.16,150.0,2492.94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.14690819884459,42.51924031879353]}"
0000000000000000055f_0,ENO-LS-1068_2021-06-22,2.16,150.0,1842.047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.32435291314933,41.44117214632537]}"
00000000000000000889_0,MP-SS-2075_2015-07-04,2.16,150.0,81.20149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.52309684825137,43.633600428741396]}"
00000000000000000a08_0,MB-TR-79178_2020-07-31,2.16,150.0,1402.1766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.33609339768016,38.668971179548045]}"
00000000000000000b1b_0,BO-LS-1022_2019-08-13,2.16,150.0,1242.3038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.74198883730018,44.55697870928694]}"
00000000000000000f15_0,RS-SS-10793_2023-08-05,2.16,150.0,2495.2075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.14789634565712,42.51861149809464]}"
0000000000000000086b_0,MS-LS-3016_2019-07-14,2.16,177.0,2082.514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.95513618281248,37.64093916840963]}"
00000000000000000004_0,UC-TR-62026_2023-08-05,2.17,150.0,2356.8682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.16836878557135,38.50062689530527]}"
00000000000000000261_0,LA-SS-62085_2022-08-06,2.17,150.0,2378.1797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.67672997913643,42.54412365216357]}"
00000000000000000811_0,XE-SS-5104_2013-06-07,2.17,150.0,2105.4658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.34327991995312,41.21398821097248]}"
0000000000000000086c_0,MS-LS-3009_2015-08-12,2.17,150.0,2460.172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.13134904730191,38.60914338162612]}"
00000000000000000e11_0,UC-TR-62026_2023-08-05,2.17,150.0,2355.2026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.16854844862817,38.49954891696433]}"
00000000000000000c51_0,CTO-LS-1072_2020-09-02,2.17,364.0,598.0492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.99781988165371,46.30581890441179]}"
000000000000000003ab_0,MP-SS-2082_2022-06-10,2.18,150.0,71.902725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-124.03154329906302,43.21893809359254]}"
000000000000000005cf_0,MP-SS-2075_2021-07-15,2.18,150.0,83.380936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.52318667977978,43.633600428741396]}"
00000000000000000d7d_0,NW-TR-1112_2019-08-26,2.18,150.0,2248.8208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.01116361085043,40.30004224091367]}"
0000000000000000037c_0,MO-LS-1015_2022-06-23,2.19,150.0,1134.8416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.73453282044198,44.09892774591473]}"
00000000000000000450_0,RA-SS-11666_2021-07-20,2.19,150.0,1768.2627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.31487485984754,41.85718195439954]}"
00000000000000000851_0,MS-SS-3126_2014-07-05,2.19,150.0,2353.9714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.82485302092404,41.14571624937969]}"
00000000000000000a96_0,PR-SS-11743_2016-07-27,2.19,150.0,748.76904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20858294443556,44.5853654722651]}"
00000000000000000c01_0,SA-SS-12298_2019-06-29,2.19,150.0,1524.0194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.69705477596679,45.00703466663073]}"
000000000000000002cd_0,TA-LS-22178_2022-06-14,2.19,201.0,1970.285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.81541613615893,36.1744394670979]}"
000000000000000005a8_0,XE-SS-5104_2021-09-03,2.2,150.0,2103.8745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.34327991995312,41.21389837944407]}"
0000000000000000067d_0,UK-TR-10484_2021-08-10,2.2,150.0,559.54956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.04510328557134,39.10159982037702]}"
0000000000000000098c_0,GR-TR-1205_2017-06-12,2.2,150.0,1889.8888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.9568338332886,39.620466728481134]}"
00000000000000000d40_0,FR-TR-1039_2018-06-04,2.2,150.0,2389.101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.99391595739533,38.455711131099626]}"
00000000000000000385_0,MB-SS-14861_2022-06-24,2.21,150.0,1347.3052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.49518503449772,38.55461564388046]}"
000000000000000003b0_0,SV-TR-43853_2022-06-09,2.21,150.0,2748.4536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.49597979540788,38.0552421774422]}"
000000000000000009bf_0,RI-SS-1149_2019-07-08,2.21,150.0,1610.1641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.65428124559715,38.057937123294536]}"
000000000000000009fe_0,MT-LS-20274_2018-06-18,2.21,150.0,1658.291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.49374773004314,38.13492274314297]}"
00000000000000000cc4_0,SW-TR-1300_2019-05-29,2.21,150.0,1910.8752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.88136620085886,39.5224605309843]}"
00000000000000000052_0,PO-LS-1006_2023-08-01,2.22,150.0,1594.1925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.94453148817801,42.32394657602651]}"
000000000000000009f5_0,MT-SS-25138_2018-06-20,2.22,150.0,1721.2592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.50237155677068,37.58677075677767]}"
00000000000000000e5f_0,PO-LS-1006_2023-08-01,2.22,150.0,1590.508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.94569929804737,42.323227923799216]}"
00000000000000000269_0,MP-LS-2008_2022-08-03,2.22,165.0,619.7039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.89847993407565,36.572213474902156]}"
0000000000000000005b_0,MB-SS-13069_2023-08-19,2.23,150.0,1403.1465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.08510410729717,38.7170310472481]}"
000000000000000004c4_0,RI-LS-1222_2021-06-16,2.23,150.0,1891.8092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.26549953919391,38.457867087781494]}"
0000000000000000071d_0,XE-SS-5104_2017-08-09,2.23,150.0,2105.4658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.34327991995312,41.21398821097248]}"
00000000000000000c40_0,JA-LS-11176_2020-09-01,2.23,150.0,1678.8062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.97221332177448,42.190726419392]}"
00000000000000000d58_0,WR-SS-11053_2016-07-08,2.23,150.0,2186.453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.28111192801019,39.705806680471966]}"
00000000000000000e68_0,MB-SS-13069_2023-08-19,2.23,150.0,1399.574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.08555326493922,38.71819885711745]}"
000000000000000008be_0,MN-LS-1005_2013-07-17,2.23,160.0,1058.2303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.93512204910402,44.484305002801705]}"
00000000000000000037_0,SW-TR-1157_2023-06-25,2.24,150.0,1983.6785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.7027811223759,38.50691510229406]}"
00000000000000000b6c_0,WE-SS-20280_2019-08-21,2.24,150.0,1829.4308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.94238925434169,41.59002298890338]}"
00000000000000000bba_0,FMD-TR-006_2016-07-23,2.24,150.0,2114.4512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.48690681103828,36.40782177790986]}"
00000000000000000e44_0,SW-TR-1157_2023-06-25,2.24,150.0,1980.4757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.70394893224525,38.50709476535088]}"
00000000000000000019_0,US-SS-14918_2023-07-10,2.25,150.0,1806.7644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.2709838367089,44.05302383489626]}"
000000000000000001a9_0,AR-LS-1249_2022-10-15,2.25,150.0,1770.5632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.70686928397295,42.57745114920431]}"
00000000000000000e26_0,US-SS-14918_2023-07-10,2.25,150.0,1804.7815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.26963636378272,44.05284417183943]}"
000000000000000004c1_0,RI-SS-1166_2021-05-19,2.26,150.0,1290.6891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.50722703358679,37.96460216527526]}"
00000000000000000cee_0,SV-SS-15938_2017-06-09,2.26,150.0,2528.5823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.28218075778743,38.18945048088861]}"
00000000000000000de0_0,EL-SS-8156_2015-09-12,2.26,150.0,1494.4971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07832722823822,40.578250484404045]}"
00000000000000000246_0,AR-RV-1231_2022-08-21,2.27,150.0,1601.3119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.74666465105945,42.622456744938575]}"
00000000000000000507_0,LL-LS-1009_2021-10-14,2.27,150.0,1658.3622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02802157232753,42.23716931958083]}"
000000000000000006fb_0,RA-SS-10834_2016-07-07,2.27,150.0,2047.3883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.70789237093167,42.24139140141618]}"
00000000000000000be5_0,BO-SS-10248_2016-09-02,2.27,150.0,1566.3348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.08522595879855,42.51843183503782]}"
00000000000000000cb7_0,SW-TR-1459_2018-06-04,2.27,150.0,1657.0619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.21553491226948,38.61579091472856]}"
0000000000000000024d_0,SH-LS-1062_2022-08-20,2.28,150.0,1281.951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.83333377884958,43.110780933384774]}"
00000000000000000ae5_0,BT-TR-1410_2019-10-07,2.28,150.0,1275.3273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.50124491543801,43.64824296787252]}"
00000000000000000104_0,GS-SS-9012_2023-07-21,2.29,150.0,1924.2627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.2958580215153,37.92058471635376]}"
00000000000000000394_0,SH-SS-1115_2022-06-21,2.29,150.0,898.8695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.15340351458137,43.034513965763196]}"
000000000000000004bc_0,RI-TR-10471_2021-08-12,2.29,150.0,2192.8154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.58529520605862,38.268592057418935]}"
00000000000000000580_0,FMD-TR-009_2021-07-21,2.29,150.0,1970.2115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.44747077006542,36.19770583295636]}"
0000000000000000058f_0,XS-SS-6159_2021-06-09,2.29,150.0,2287.3071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.03277806905152,38.303895848084565]}"
000000000000000005f3_0,SA-TR-19973_2021-07-07,2.29,150.0,1746.5999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.52951897547851,44.81093244010745]}"
0000000000000000091a_0,WD-TR-004_2016-08-20,2.29,150.0,1815.8833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.81572222499898,41.78953881350557]}"
00000000000000000abd_0,IN-LS-009_2016-08-19,2.29,150.0,596.12573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18639913119964,44.652110297875154]}"
00000000000000000db4_0,TP-SS-8223_2019-09-23,2.29,150.0,1733.33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98077018838286,40.80130216944983]}"
00000000000000000f11_0,GS-SS-9012_2023-07-21,2.29,150.0,1885.8606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.29513936928802,37.91968640106965]}"
000000000000000004e5_0,PC-TR-57288_2021-06-25,2.3,150.0,814.4703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63285267884336,44.476489659829866]}"
00000000000000000b98_0,RP-LS-1101_2019-06-19,2.3,150.0,2075.328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.03542269780353,35.295976950766565]}"
0000000000000000030e_0,WR-TR-30242_2022-07-07,2.31,150.0,2142.9092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.00021331294788,40.34585632040351]}"
000000000000000003f2_0,NY-LS-1011_2022-05-11,2.31,150.0,2193.6228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.29802770104274,38.33470806232963]}"
0000000000000000048f_0,CAS-SS-1025_2021-06-24,2.31,150.0,2530.5762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.94252774886185,42.445129307853875]}"
00000000000000000769_0,KN-SS-14497_2020-07-09,2.31,150.0,2120.3542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.95234225686801,42.219203013898486]}"
00000000000000000843_0,OT-LS-7009_2013-06-26,2.31,150.0,1020.0265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.69412235550213,36.377638384363735]}"
00000000000000000a44_0,XE-LS-5019_2014-07-21,2.31,150.0,1697.9718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.7877617482536,38.51769488570342]}"
00000000000000000b57_0,NB-LS-9111_2014-08-05,2.31,150.0,1707.452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.0798406413757,39.79680601875273]}"
00000000000000000c8e_0,CO-LS-9448_2015-07-08,2.31,150.0,1876.8702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.33439574720404,38.30129073376064]}"
000000000000000003bc_0,UK-TR-36292_2022-05-30,2.32,150.0,614.146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.05498475369667,39.08453182997885]}"
00000000000000000c7b_0,CF-LS-56154_2019-07-13,2.32,150.0,2329.3203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.7242737290756,44.19693394341208]}"
00000000000000000d14_0,GN-SS-10861_2016-09-29,2.32,189.0,2732.7266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.03254351461247,38.91043832791768]}"
00000000000000000247_0,AR-SS-1237_2022-08-20,2.33,150.0,1759.9546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.69204708178499,42.61877365227369]}"
00000000000000000553_0,ENO-LS-1093_2021-07-07,2.33,150.0,1891.5775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.36459743787786,41.59604170130696]}"
00000000000000000bc5_0,US-SS-14918_2019-06-14,2.33,150.0,1807.5073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.2708940051805,44.05293400336785]}"
00000000000000000103_0,CR-TR-3831_2023-07-09,2.34,150.0,2674.074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.8501855119362,39.81037057954287]}"
000000000000000001c6_0,SW-SS-19190_2022-09-19,2.34,150.0,685.815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97475147597925,47.4915950794522]}"
000000000000000002a6_0,WR-TR-49241_2022-07-21,2.34,150.0,2406.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.75865633304814,39.61426835302074]}"
000000000000000004b4_0,SG-TR-11989_2021-05-05,2.34,150.0,930.3275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.39989207998005,37.211185136490535]}"
000000000000000005de_0,MN-LS-1005_2021-05-27,2.34,150.0,1057.9957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.93521188063244,44.484305002801705]}"
000000000000000009e0_0,CC-SS-1015_2019-06-18,2.34,150.0,1959.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.6141357009607,38.43370240663886]}"
00000000000000000f10_0,CR-TR-3831_2023-07-09,2.34,150.0,2669.7773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.84955669123732,39.81108923177016]}"
000000000000000000bd_0,NB-LS-1115_2023-04-28,2.35,150.0,1510.8431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.35957602085047,40.290070941260005]}"
00000000000000000314_0,VM-TR-49286_2022-07-10,2.35,150.0,1659.9109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.09870983662404,42.06469278503043]}"
00000000000000000416_0,NY-SS-1008_2022-04-15,2.35,150.0,1819.0828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.50976061350971,39.244431950551075]}"
000000000000000005ae_0,OT-SS-7141_2021-09-18,2.35,150.0,1525.2985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.01988184338823,44.999039660602065]}"
00000000000000000bd5_0,MN-SS-1129_2019-06-17,2.35,150.0,1810.7341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.20719887725457,44.34587461751897]}"
00000000000000000d72_0,NW-TR-1348_2019-07-26,2.35,150.0,2630.688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.49256619732823,40.963537909761065]}"
00000000000000000db5_0,TP-SS-8223_2013-08-04,2.35,150.0,1732.1119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98077018838286,40.80121233792143]}"
00000000000000000eca_0,NB-LS-1115_2023-04-28,2.35,150.0,1506.9551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.35930652626527,40.29132858265776]}"
000000000000000005c6_0,MP-SS-2165_2021-09-02,2.36,150.0,599.7749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.59343036071606,40.81495656176839]}"
00000000000000000186_0,OW-TR-19385_2023-07-06,2.37,150.0,1731.3914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.89936910079605,42.5129521118047]}"
00000000000000000236_0,AR-SS-8035_2022-08-19,2.37,150.0,1346.9178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05847903474104,40.858345189991155]}"
000000000000000002b2_0,RS-TR-56701_2022-07-22,2.37,150.0,2455.794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.29809466116191,41.11625150806071]}"
000000000000000007bb_0,XS-SS-6135_2014-06-24,2.37,150.0,2230.133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.25383973762776,39.87127635580581]}"
00000000000000000dd4_0,HC-SS-8480_2013-07-05,2.37,150.0,1794.6166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85338908109469,41.35421522682294]}"
00000000000000000f93_0,OW-TR-19385_2023-07-06,2.37,150.0,1728.1365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.900447079137,42.51385042708882]}"
00000000000000000197_0,PN-SS-15577_2023-07-07,2.38,150.0,2290.3865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.41523954849293,42.262501810592916]}"
0000000000000000041b_0,XS-LS-6024_2022-04-13,2.38,150.0,1663.4877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.0661725262115,38.92579951927601]}"
0000000000000000064d_0,UC-LS-11197_2021-06-09,2.38,150.0,1932.3833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.4224169222022,38.63726065001885]}"
00000000000000000691_0,CC-TR-34202_2021-08-08,2.38,150.0,34.749496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16843739979909,37.005740431014225]}"
00000000000000000bc8_0,US-SS-13470_2019-07-26,2.38,150.0,1996.6858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.46627300519465,44.37462070661077]}"
00000000000000000c20_0,PO-SS-1015_2020-06-27,2.38,150.0,1918.8542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.04693485628579,42.657580872547555]}"
00000000000000000028_0,EL-TR-33780_2023-06-29,2.39,150.0,1418.8545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18837085054287,40.584898017506504]}"
000000000000000000bb_0,VM-TR-20230_2023-07-09,2.39,150.0,1544.7162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18916561145303,43.21309904424578]}"
00000000000000000462_0,PI-TR-19951_2021-06-22,2.39,150.0,2289.0754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.42179725006703,42.30409380824752]}"
000000000000000006e3_0,RA-SS-12377_2020-07-10,2.39,150.0,2101.402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.53766619887288,41.24291396312101]}"
00000000000000000e35_0,EL-TR-33780_2023-06-29,2.39,150.0,1414.6033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18980815499745,40.58462852292126]}"
00000000000000000ec8_0,VM-TR-20230_2023-07-09,2.39,150.0,1541.9731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18799780158368,43.2125600550753]}"
00000000000000000018_0,CR-TR-21305_2023-07-07,2.4,150.0,1524.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.36276878733666,38.95113201028802]}"
00000000000000000025_0,CF-LS-16202_2023-08-03,2.4,150.0,1517.5946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.19741638922136,44.63531180206213]}"
00000000000000000079_0,NY-SS-1085_2023-08-16,2.4,150.0,2193.743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.70451536710682,39.399660831645924]}"
000000000000000000ef_0,US-SS-13470_2023-07-21,2.4,150.0,1996.4889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.46636283672305,44.374530875082364]}"
00000000000000000352_0,CAS-SS-1034_2022-06-29,2.4,150.0,2480.3901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.21966258829458,43.461932377946425]}"
000000000000000009cb_0,KA-SS-1086_2019-07-02,2.4,150.0,2077.3835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.77978503935235,37.37045643636353]}"
00000000000000000e25_0,CR-TR-21305_2023-07-07,2.4,150.0,1520.2279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.36357727109237,38.95014386347549]}"
00000000000000000e32_0,CF-LS-16202_2023-08-03,2.4,150.0,1517.3331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.19642824240884,44.634323655249595]}"
00000000000000000e86_0,NY-SS-1085_2023-08-16,2.4,150.0,2189.7373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.70523401933413,39.400469315401644]}"
00000000000000000efc_0,US-SS-13470_2023-07-21,2.4,150.0,1993.7075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.46573401602416,44.37345289674142]}"
00000000000000000485_0,CO-LS-48038_2021-06-23,2.41,150.0,1325.991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.07611638017411,44.789462704817005]}"
00000000000000000cd6_0,SW-TR-1077_2018-07-31,2.41,150.0,1622.0164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.61645302357202,38.27002936187351]}"
00000000000000000dbc_0,SU-SS-8344_2019-09-06,2.41,150.0,1794.8345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29939804537818,41.56756510680049]}"
000000000000000002f6_0,GS-SS-9004_2022-07-20,2.42,150.0,1643.8367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.41165086163832,37.80362406636233]}"
000000000000000006fa_0,RA-SS-10834_2020-07-22,2.42,150.0,2047.3883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.70789237093167,42.2414812329446]}"
00000000000000000939_0,SL-SS-14092_2020-08-06,2.42,150.0,2000.324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.19686367720533,41.78019633455077]}"
00000000000000000a5d_0,NB-LS-9111_2014-08-16,2.42,150.0,1707.452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.0798406413757,39.79680601875273]}"
00000000000000000147_0,BT-LS-1025_2023-08-03,2.43,150.0,1373.6593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65845466444078,43.696302835572844]}"
000000000000000005a1_0,XN-LS-4007_2021-06-25,2.43,150.0,1638.0122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.46064106459579,42.98699308723337]}"
000000000000000008bc_0,MN-LS-1010_2013-09-22,2.43,150.0,1705.983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.61027294523899,45.65795392150402]}"
00000000000000000f54_0,BT-LS-1025_2023-08-03,2.43,150.0,1367.8297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65719702304298,43.69639266710125]}"
00000000000000000041_0,UK-TR-18861_2023-05-07,2.44,150.0,245.54492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.37873300781149,38.92660800303172]}"
0000000000000000010f_0,SL-TR-80649_2023-08-17,2.44,150.0,2157.09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.33780934528369,41.72396179776511]}"
000000000000000001b8_0,BT-SS-1415_2022-10-02,2.44,150.0,1552.5673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.39227927147431,43.53694170417028]}"
00000000000000000471_0,CO-SS-39526_2021-09-19,2.44,150.0,1577.0206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.84551884674065,44.672591886353075]}"
00000000000000000a20_0,MB-SS-1208_2018-07-04,2.44,150.0,1530.3441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.43203347002412,38.515359265964726]}"
00000000000000000cd4_0,SW-TR-1154_2019-06-12,2.44,150.0,2193.7937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.56336259028055,38.747034777737476]}"
00000000000000000e4e_0,UK-TR-18861_2023-05-07,2.44,150.0,245.46283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.37900250239672,38.92759614984424]}"
